22282,SAINT-CAST-LE-GUILDO,-2.248077,48.603345
22353,TREGASTEL,-3.506144,48.817287
23021,BENEVENT-L'ABBAYE,1.6306038,46.117529
23075,DUN-LE-PALESTEL,1.6629420,46.303321
23138,MOUTIER-D'AHUN,2.0630547,46.100549
24035,BELVES,0.9848170,44.756001
24133,LA COQUILLE,0.9665990,45.544604
24396,SAINT-CYPRIEN,1.0261878,44.882601
24462,SAINT-MEDARD-DE-MUSSIDAN,0.3330298,45.022020
24551,THIVIERS,0.9128920,45.428646
25047,BAUME-LES-DAMES,6.3439456,47.354530
25334,LEVIER,6.1180617,46.957137
25453,PIERREFONTAINE-LES-VARANS,6.5507961,47.219442
25462,PONTARLIER,6.3897286,46.912001
26045,LA BEGUDE-DE-MAZENC,4.9310217,44.553066
26113,DIE,5.3768517,44.748119
26281,ROMANS-SUR-ISERE,5.0388069,45.055045
26307,SAINT-JEAN-EN-ROYANS,5.2994628,45.006945
26341,SERVES-SUR-RHONE,4.8311462,45.141600
27090,LE BOSC-ROGER-EN-ROUMOIS,0.9228641,49.293428
27116,BRIONNE,0.7128414,49.188235
27229,EVREUX,1.1419513,49.020438
27377,LYONS-LA-FORET,1.4753410,49.393816
27467,PONT-AUDEMER,0.5351590,49.345962
27701,VAL-DE-REUIL,1.2151833,49.272217
28088,CHATEAUDUN,1.3274294,48.076404
28095,CHAUFFOURS,1.3381166,48.395011
28149,LA FERTE-VIDAME,0.8839357,48.599938
29067,GUERLESQUIN,-3.586891,48.532076
29069,GUILERS,-4.561464,48.419191
29105,LANDIVISIAU,-4.060468,48.516073
29117,LANNILIS,-4.523044,48.569646
29173,PLONEIS,-4.208382,48.011428
29204,PLOUNEVENTER,-4.208333,48.521057
29205,PLOUNEVEZEL,-3.573925,48.312280
29254,SAINT-MARTIN-DES-CHAMPS,-3.854992,48.575278
2A004,AJACCIO,8.7059428,41.927620
2A284,SOLLACARO,8.8804859,41.741510
30003,AIGUES-MORTES,4.2034978,43.544155
30011,LES ANGLES,4.7529185,43.946523
30036,BERNIS,4.2840846,43.771278
30059,LE CAILAR,4.2431757,43.658276
30060,CAISSARGUES,4.3959115,43.792125
30104,DOMESSARGUES,4.1661735,43.973468
30110,FLAUX,4.5113648,44.012849
30116,FOURNES,4.6042929,43.933218
30128,GENERAC,4.3594084,43.723858
30139,LANUEJOLS,3.3766412,44.127435
